corp_id,corp_name,schl_id,schl_name,sc_prof_pct
9200,Archdiocese of Indianapolis,A680,Saint Nicholas School,0.613
9200,Archdiocese of Indianapolis,A700,Saint Lawrence School,0.286
9200,Archdiocese of Indianapolis,A730,Saint Mary's School,0.696
9200,Archdiocese of Indianapolis,B035,Saint Gabriel Catholic School,0.548
9200,Archdiocese of Indianapolis,B050,Holy Family School,0.667
9200,Archdiocese of Indianapolis,B060,Our Lady Of Perpetual Help School,0.791
9200,Archdiocese of Indianapolis,B067,St Mary of-the-Knobs Catholic Sch,0.778
9200,Archdiocese of Indianapolis,B095,Saint Michael School,0.667
9200,Archdiocese of Indianapolis,B265,Saint Michael School,0.667
9200,Archdiocese of Indianapolis,B280,Saint Joseph School,0.318
9200,Archdiocese of Indianapolis,B285,Saint Malachy School,0.592
9200,Archdiocese of Indianapolis,B300,Saint Susanna School,0.394
9200,Archdiocese of Indianapolis,B440,Saint Ambrose School,0.414
9200,Archdiocese of Indianapolis,B510,Pope John XXIII Elementary School,0.594
9200,Archdiocese of Indianapolis,B515,Saint Mary's School,0.81
9200,Archdiocese of Indianapolis,B518,St Rose of Lima School,0.5
9200,Archdiocese of Indianapolis,B535,Our Lady of the Greenwood School,0.554
9200,Archdiocese of Indianapolis,B540,SS Francis and Clare Catholic Sch,0.781
9200,Archdiocese of Indianapolis,C160,Saint Vincent DePaul School,0.611
9200,Archdiocese of Indianapolis,C265,Nativity Catholic School,0.507
9200,Archdiocese of Indianapolis,C280,Saint Lawrence School,0.071
9200,Archdiocese of Indianapolis,C295,Saint Barnabas School,0.621
9200,Archdiocese of Indianapolis,C300,Saint Jude Elementary School,0.663
9200,Archdiocese of Indianapolis,C305,Saint Mark School,0.486
9200,Archdiocese of Indianapolis,C310,Saint Roch School,0.545
9200,Archdiocese of Indianapolis,C390,Holy Spirit School,0.365
9200,Archdiocese of Indianapolis,C435,Saint Luke School,0.522
9200,Archdiocese of Indianapolis,C440,Saint Matthew School,0.608
9200,Archdiocese of Indianapolis,C445,Saint Monica School,0.16
9200,Archdiocese of Indianapolis,C450,Saint Pius X School,0.652
9200,Archdiocese of Indianapolis,C545,Holy Name Catholic School,0.325
9200,Archdiocese of Indianapolis,C585,Christ The King School,0.736
9200,Archdiocese of Indianapolis,C590,Holy Angels Catholic School,0.037
9200,Archdiocese of Indianapolis,C595,Holy Cross Central School,0.24
9200,Archdiocese of Indianapolis,C600,Immaculate Heart of Mary School,0.7
9200,Archdiocese of Indianapolis,C605,Our Lady Of Lourdes School,0.576
9200,Archdiocese of Indianapolis,C615,St Anthony Catholic School,0.118
9200,Archdiocese of Indianapolis,C625,Central Catholic School,0.087
9200,Archdiocese of Indianapolis,C645,Saint Joan Of Arc School,0.242
9200,Archdiocese of Indianapolis,C650,St Michael St Gabriel Archangels School,0.277
9200,Archdiocese of Indianapolis,C655,Saint Philip Neri School,0.073
9200,Archdiocese of Indianapolis,C665,Saint Simon The Apostle School,0.748
9200,Archdiocese of Indianapolis,C670,St Therese Little Flower School,0.333
9200,Archdiocese of Indianapolis,C675,Saint Thomas Aquinas School,0.78
9200,Archdiocese of Indianapolis,C795,Saint Christopher School,0.422
9200,Archdiocese of Indianapolis,C900,Saint Charles Borromeo School,0.702
9200,Archdiocese of Indianapolis,D130,Saint Louis School,0.567
9200,Archdiocese of Indianapolis,D140,Saint Mary Elementary School,0.65
9200,Archdiocese of Indianapolis,D335,Saint Joseph School,0.562
9200,Archdiocese of Indianapolis,D720,Saint Patrick School,0.51
9200,Archdiocese of Indianapolis,D840,Seton Catholic Elementary,0.526
9205,Diocese of Gary,B755,Aquinas School at St Andrew's,0.175
9205,Diocese of Gary,B775,Saint Michael School,0.5
9205,Diocese of Gary,B780,Saint John Evangelist School,0.662
9205,Diocese of Gary,B835,Saint Mary Catholic Comm School,0.586
9205,Diocese of Gary,B865,St Stanislaus School,0.161
9205,Diocese of Gary,B930,Saint Mary School,0.442
9205,Diocese of Gary,B950,Saint Casimir School,0.246
9205,Diocese of Gary,B960,Saint John Bosco School,0.234
9205,Diocese of Gary,B965,Saint John The Baptist School,0.423
9205,Diocese of Gary,C025,Our Lady Of Grace School,0.316
9205,Diocese of Gary,C060,Saint Thomas More School,0.595
9205,Diocese of Gary,C105,Notre Dame Catholic School,0.794
9205,Diocese of Gary,C110,Queen Of All Saints School,0.231
9205,Diocese of Gary,C120,Saint Stanislaus Kostka School,0.211
9205,Diocese of Gary,D050,Saint Patrick School,0.789
9205,Diocese of Gary,D065,Nativity of Our Savior School,0.385
9205,Diocese of Gary,D085,Saint Paul Catholic School,0.85
9210,Diocese of Lafayette Catholic Sch,A470,Sacred Heart School,0.538
9210,Diocese of Lafayette Catholic Sch,A795,St. Michael Catholic School,0.304
9210,Diocese of Lafayette Catholic Sch,B155,Saint Paul Parish School,0.273
9210,Diocese of Lafayette Catholic Sch,B215,Our Lady Of Mt Carmel School,0.829
9210,Diocese of Lafayette Catholic Sch,B216,Saint Maria Goretti School,0.609
9210,Diocese of Lafayette Catholic Sch,B227,Saint Louis de Montfort School,0.712
9210,Diocese of Lafayette Catholic Sch,B246,Our Lady of Grace School,0.598
9210,Diocese of Lafayette Catholic Sch,B395,Sts Joan of Arc & Patrick School,0.642
9210,Diocese of Lafayette Catholic Sch,B475,Saint Augustine School,NA
9210,Diocese of Lafayette Catholic Sch,C190,Saint Mary School,0.5
9210,Diocese of Lafayette Catholic Sch,C211,Holy Cross School,0.273
9210,Diocese of Lafayette Catholic Sch,D420,Saint Boniface School,0.602
9210,Diocese of Lafayette Catholic Sch,D425,Saint Lawrence Elementary School,0.591
9215,Diocese of Evansville,A660,Washington Catholic Mid/High Sch,0.55
9215,Diocese of Evansville,A665,Washington Catholic Elementary Sch,0.25
9215,Diocese of Evansville,A871,Holy Trinity Catholic School,0.788
9215,Diocese of Evansville,B105,St Joseph School,0.471
9215,Diocese of Evansville,B115,Holy Cross School,0.8
9215,Diocese of Evansville,B120,Saint James School,0.694
9215,Diocese of Evansville,B125,Saints Peter & Paul School,1
9215,Diocese of Evansville,B560,Rivet Middle & High School,0.357
9215,Diocese of Evansville,B565,Flaget Elementary School,0.486
9215,Diocese of Evansville,D095,St Matthew School,0.154
9215,Diocese of Evansville,D100,St Philip School,0.773
9215,Diocese of Evansville,D105,Saint Wendel School,0.765
9215,Diocese of Evansville,D370,St Bernard Catholic School,0.72
9215,Diocese of Evansville,D545,Annuc Cthlc Sch @ Christ the King,0.438
9215,Diocese of Evansville,D550,Corpus Christi School,0.639
9215,Diocese of Evansville,D555,Good Shepherd School,0.606
9215,Diocese of Evansville,D560,Holy Redeemer School,0.486
9215,Diocese of Evansville,D565,Holy Rosary School,0.707
9215,Diocese of Evansville,D570,Annunciation Cthlc at Holy Spirit,0.154
9215,Diocese of Evansville,D580,Westside Catholic School,0.649
9215,Diocese of Evansville,D590,St Benedict Cathedral School,0.755
9215,Diocese of Evansville,D605,Saint Joseph School,0.667
9215,Diocese of Evansville,D610,Resurrection School,0.582
9215,Diocese of Evansville,D815,Saint John The Baptist School,0.806
9220,Diocese of Fort Wayne - South Bend,A035,Saint Joseph School,0.413
9220,Diocese of Fort Wayne - South Bend,A104,Saint Elizabeth Ann Seton Catholic Sch,0.482
9220,Diocese of Fort Wayne - South Bend,A106,Our Lady School,0.615
9220,Diocese of Fort Wayne - South Bend,A130,Most Precious Blood School,0.229
9220,Diocese of Fort Wayne - South Bend,A135,Queen Of Angels School,0.278
9220,Diocese of Fort Wayne - South Bend,A145,Saint Charles Borromeo School,0.534
9220,Diocese of Fort Wayne - South Bend,A150,Saint John The Baptist School,0.45
9220,Diocese of Fort Wayne - South Bend,A155,Saint Joseph Catholic School,0.233
9220,Diocese of Fort Wayne - South Bend,A160,Saint Jude Elementary School,0.507
9220,Diocese of Fort Wayne - South Bend,A175,Saint Therese School,0.1
9220,Diocese of Fort Wayne - South Bend,A180,Saint Vincent DePaul School,0.748
9220,Diocese of Fort Wayne - South Bend,A270,Saint Aloysius Catholic School,NA
9220,Diocese of Fort Wayne - South Bend,A340,Saint Rose of Lima School,0.5
9220,Diocese of Fort Wayne - South Bend,A350,St Joseph Hessen Cassel Cath Sch,0.379
9220,Diocese of Fort Wayne - South Bend,A355,Saint John The Baptist Catholic,0.636
9220,Diocese of Fort Wayne - South Bend,A360,Saint Louis Besancon Catholic Sch,0.441
9220,Diocese of Fort Wayne - South Bend,A735,Saint Joseph School,NA
9220,Diocese of Fort Wayne - South Bend,A975,St Thomas The Apostle School,0.579
9220,Diocese of Fort Wayne - South Bend,A980,St Vincent de Paul School,0.114
9220,Diocese of Fort Wayne - South Bend,B020,St John Evangelist School,0.28
9220,Diocese of Fort Wayne - South Bend,B418,Huntington Catholic School,0.414
9220,Diocese of Fort Wayne - South Bend,B605,Sacred Heart School,0.486
9220,Diocese of Fort Wayne - South Bend,C855,Saint Michael School,0.415
9220,Diocese of Fort Wayne - South Bend,C980,Saint Mary Elementary School,0.786
9220,Diocese of Fort Wayne - South Bend,D164,St Pius X Catholic School,0.842
9220,Diocese of Fort Wayne - South Bend,D177,Mishawaka Catholic School,0.509
9220,Diocese of Fort Wayne - South Bend,D198,Queen of Peace School,0.625
9220,Diocese of Fort Wayne - South Bend,D230,Christ The King School,0.587
9220,Diocese of Fort Wayne - South Bend,D235,Corpus Christi School,0.419
9220,Diocese of Fort Wayne - South Bend,D240,Holy Cross School,0.306
9220,Diocese of Fort Wayne - South Bend,D245,Holy Family School,0.169
9220,Diocese of Fort Wayne - South Bend,D250,Our Lady Of Hungary School,0.194
9220,Diocese of Fort Wayne - South Bend,D255,Saint Adalbert School,0.104
9220,Diocese of Fort Wayne - South Bend,D260,Saint Anthony De Padua School,0.75
9220,Diocese of Fort Wayne - South Bend,D265,Saint John The Baptist School,0.038
9220,Diocese of Fort Wayne - South Bend,D270,Saint Joseph School,0.815
9220,Diocese of Fort Wayne - South Bend,D275,Saint Jude Catholic School,0.615
9220,Diocese of Fort Wayne - South Bend,D285,Saint Matthew Cathedral School,0.188
9220,Diocese of Fort Wayne - South Bend,D805,Saint Bernard Elementary School,0.6
9230,Lutheran Schools of Indiana,A040,St Peter Immanuel Lutheran School,0.533
9230,Lutheran Schools of Indiana,A045,Wyneken Memorial Lutheran School,0.579
9230,Lutheran Schools of Indiana,A200,Suburban Bethlehem Lutheran School,0.462
9230,Lutheran Schools of Indiana,A205,Concordia Lutheran School,0.422
9230,Lutheran Schools of Indiana,A215,Emmanuel St Michael Lutheran Sch,0.662
9230,Lutheran Schools of Indiana,A220,Emmaus Lutheran School,0.48
9230,Lutheran Schools of Indiana,A225,Holy Cross Lutheran School,0.37
9230,Lutheran Schools of Indiana,A235,Lutheran South Unity School,0.179
9230,Lutheran Schools of Indiana,A245,Saint Paul Lutheran School,0.351
9230,Lutheran Schools of Indiana,A248,Ascension Lutheran School,0.571
9230,Lutheran Schools of Indiana,A250,Saint Peter's Lutheran School,0.283
9230,Lutheran Schools of Indiana,A365,St John-Emmanuel Lutheran School,0.824
9230,Lutheran Schools of Indiana,A370,Central Lutheran School,0.387
9230,Lutheran Schools of Indiana,A375,Woodburn Lutheran School,0.552
9230,Lutheran Schools of Indiana,A430,White Creek Lutheran School,0.6
9230,Lutheran Schools of Indiana,A435,Saint Peters Lutheran School,0.44
9230,Lutheran Schools of Indiana,A695,Saint John Ev Lutheran School,NA
9230,Lutheran Schools of Indiana,A985,Trinity Lutheran School,0.468
9230,Lutheran Schools of Indiana,B260,Zion Lutheran School,0.441
9230,Lutheran Schools of Indiana,B275,Saint John Lutheran School,0.333
9230,Lutheran Schools of Indiana,B367,Redeemer Lutheran School,0.318
9230,Lutheran Schools of Indiana,B445,Immanuel Lutheran School,0.581
9230,Lutheran Schools of Indiana,B450,Saint John Lutheran School,0.435
9230,Lutheran Schools of Indiana,B465,Lutheran Central School,0.704
9230,Lutheran Schools of Indiana,B850,Trinity Lutheran School,0.45
9230,Lutheran Schools of Indiana,B892,Ascension Lutheran Christian Schl,0
9230,Lutheran Schools of Indiana,C050,Trinity Lutheran School,NA
9230,Lutheran Schools of Indiana,C065,St Paul's Lutheran School,0.243
9230,Lutheran Schools of Indiana,C150,Saint John Lutheran School,0.5
9230,Lutheran Schools of Indiana,C267,Holy Cross Lutheran School,0.609
9230,Lutheran Schools of Indiana,C315,Calvary Lutheran School,0.604
9230,Lutheran Schools of Indiana,C395,Trinity Lutheran School,0.185
9230,Lutheran Schools of Indiana,C400,Saint John Ev Lutheran School,0.22
9230,Lutheran Schools of Indiana,C512,Our Shepherd Lutheran School,0.531
9230,Lutheran Schools of Indiana,C680,Emmaus Lutheran School,NA
9230,Lutheran Schools of Indiana,C985,St John Lutheran School,0.214
9230,Lutheran Schools of Indiana,D090,Immanuel Lutheran School,0.6
9230,Lutheran Schools of Indiana,D317,Resurrection Lutheran Academy,0.409
9230,Lutheran Schools of Indiana,D375,Saint Peter Lutheran School,0.531
9230,Lutheran Schools of Indiana,D435,Saint James Lutheran School,0.529
9230,Lutheran Schools of Indiana,D625,Evansville Lutheran School,0.667
9240,The Oaks Academy,B297,The Oaks Academy - Brookside,0.538
9240,The Oaks Academy,C773,The Oaks Academy - Fall Creek,0.585
9240,The Oaks Academy,C774,The Oaks Academy - Middle School,0.55
9310,Charter School of the Dunes,1535,Charter School of the Dunes,0.07
9320,Community Montessori Inc,1536,Community Montessori,0.442
9325,Options Charter Schools,2524,Options Westfield,0.269
9325,Options Charter Schools,2551,Options Noblesville,NA
9330,Irvington Community School,1537,Irvington Community School,0.338
9350,Timothy L Johnson Academy,1539,Timothy L Johnson Academy,0.056
9365,Enlace Academy,5667,Enlace Academy,0.034
9380,Christel House Academy South,5874,Christel House Academy South,0.158
9395,Christel House Academy West,5871,Christel House Academy West,0.08
9400,KIPP Indy College Prep Middle,5860,KIPP Indy College Prep Middle,0.074
9410,KIPP Indy Unite Elementary,5741,KIPP Indy Unite Elementary,0.045
9425,Tindley Genesis Academy,5621,Tindley Genesis Academy,0.052
9430,Tindley Summit Academy,5629,Tindley Summit Academy,0.029
9460,Thea Bowman Leadership Academy,4022,Thea Bowman Leadership Academy,0.132
9465,Rural Community Schools Inc,7951,Rural Community Academy,0.222
9485,SE Neighborhood Sch of Excellence,5868,SE Neighborhood Sch of Excellence,0.098
9495,Joshua Academy,8203,Joshua Academy,0.17
9531,Paramount Online Academy,9701,Paramount Online Academy,0.038
9534,Indy Steam Academy,9704,Indy Steam Academy,0.029
9535,Gary Lighthouse Charter School,4130,Gary Lighthouse Charter School,0.095
9536,Lawrence County Independent Schools,9706,Lawrence County Independent Schools,0.306
9537,The Nature School of Central Indiana,9707,The Nature School of Central Indiana,0.346
9545,21st Century Charter Sch of Gary,4164,21st Century Charter Sch of Gary,0.086
9555,East Chicago Urban Enterprise Academy,3935,East Chicago Urban Enterprise Academy,0.174
9575,Victory College Prep,5523,Victory College Prep,0.119
9595,East Chicago Lighthouse Charter,3971,East Chicago Lighthouse,0.118
9605,IN Sch for the Blind & Vis Imprd,C460,IN Sch for the Blind & Vis Imprd,0
9610,Indiana School For The Deaf,C695,Indiana School For The Deaf,0.109
9615,Andrew J Brown Academy,5488,Andrew J Brown Academy,0.11
9620,Burris Laboratory School,1441,Burris Laboratory School,0.443
9645,Avondale Meadows Academy,5716,Avondale Meadows Academy,0.065
9665,Geist Montessori Academy,2572,Geist Montessori Academy,0.303
9680,Paramount Brookside,5508,Paramount Brookside,0.351
9685,Aspire Charter Academy,4043,Aspire Charter Academy,0.118
9690,Renaissance Academy Charter School,4711,Renaissance Academy Charter School,0.3
9705,Hammond Academy of Science & Tech,4486,Hammond Academy of Science & Tech,0.242
9722,Springville Community Academy,9107,Springville Community Academy,0.314
9725,Canaan Community Academy,3312,Canaan Community Academy,0.242
9735,Inspire Academy - A Sch of Inquiry,1518,Inspire Academy - A Sch of Inquiry,0.077
9737,Liberty Grove Schools,9002,Liberty Grove Schools,0.038
9760,Smith Academy for Excellence,0242,Smith Academy for Excellence,0.25
9785,IN Math & Science Academy,5837,IN Math & Science Academy,0.214
9790,Anderson Preparatory Academy,5092,Anderson Preparatory Academy,0.096
9829,Monarca Academy,9839,Monarca Academy,0.143
9835,The Bloomington Project School,6215,The Bloomington Project School,0.56
9870,Discovery Charter School,6824,Discovery Charter School,0.537
9875,Rock Creek Community Academy,0771,Rock Creek Community Academy,0.278
9895,IN Math & Science Academy - North,5444,IN Math & Science Academy - North,0.097
9905,Indiana Connections Academy,7944,Indiana Connections Academy,0.339
9920,Damar Charter Academy,5191,Damar Charter Academy,0
9925,Phalen Leadership Academy - IN Inc,5496,Phalen Leadership Academy - IN Inc,0
9935,Vision Academy,5899,Vision Academy,0.052
9950,Dugger Union Community School Corp,7952,Dugger Union Community School Corp,0.268
9954,Phalen Leadership Academy at Louis B Russell School 48,5548,Louis B Russell Jr School 48,0.065
9955,Mays Community Academy,7231,Mays Community Academy,0
9960,Success Academy Primary School,7562,Success Academy Primary School,0.115
9965,Career Academy Middle School,7563,Career Academy Middle School,0.143
9970,ACE Preparatory Academy,1111,ACE Preparatory Academy,0.043
9975,Global Preparatory Academy,1112,Global Preparatory Academy,0.072
9980,Steel City Academy,1113,Steel City Academy,0
9985,Seven Oaks Classical School,1114,Seven Oaks Classical School,0.69
9990,Higher Institute of Arts & Tech,1116,Higher Institute of Arts & Tech,0.04
-999,Independent Non-Public Schools,A004,Hagia Sophia Classical Academy,NA
-999,Independent Non-Public Schools,A102,Maple Creek Adventist Academy,NA
-999,Independent Non-Public Schools,A119,Dana Christian School Corporation,NA
-999,Independent Non-Public Schools,A121,Riverview Adventist Christian Acad,NA
-999,Independent Non-Public Schools,A126,Edinburgh Christian School,NA
-999,Independent Non-Public Schools,A149,Apogee School For The Gifted,NA
-999,Independent Non-Public Schools,A172,Blackhawk Christian Elementary Sch,0.721
-999,Independent Non-Public Schools,A208,Marian University Preparatory School,NA
-999,Independent Non-Public Schools,A236,Cornerstone College Prep Sch,NA
-999,Independent Non-Public Schools,A249,Central Christian School,0.621
-999,Independent Non-Public Schools,A260,Aboite Christian School,NA
-999,Independent Non-Public Schools,A275,Crossroad Child & Family Services,NA
-999,Independent Non-Public Schools,A303,FaithPrep Indiana,NA
-999,Independent Non-Public Schools,A304,GEO Focus Academy,0.259
-999,Independent Non-Public Schools,A306,Harriet Tubman School of Excellence,NA
-999,Independent Non-Public Schools,A308,Islamic Academy of Kendallville,0
-999,Independent Non-Public Schools,A311,Saint Thomas More Academy,0.545
-999,Independent Non-Public Schools,A450,Columbus Christian School Inc,0.407
-999,Independent Non-Public Schools,A724,Good Shepherd Christian Academy,NA
-999,Independent Non-Public Schools,A740,Lakewood Park Christian School,0.532
-999,Independent Non-Public Schools,A746,Heritage Hall Christian School,0.5
-999,Independent Non-Public Schools,A875,Clinton Christian School,0.389
-999,Independent Non-Public Schools,A990,Elkhart Christian Academy,0.526
-999,Independent Non-Public Schools,B015,Bethany Christian School,0.605
-999,Independent Non-Public Schools,B045,Christian Academy of Indiana,0.607
-999,Independent Non-Public Schools,B085,Covington Christian School,0.3
-999,Independent Non-Public Schools,B129,Life Christian STEAM Academy,NA
-999,Independent Non-Public Schools,B136,The King's Academy,0.308
-999,Independent Non-Public Schools,B145,Lakeview Christian School Inc,0.407
-999,Independent Non-Public Schools,B160,Eman Schools,0.507
-999,Independent Non-Public Schools,B161,Fishers Christian Academy,0.733
-999,Independent Non-Public Schools,B167,Paddock View Residential Center,NA
-999,Independent Non-Public Schools,B195,Cicero Adventist School,NA
-999,Independent Non-Public Schools,B205,Union Bible College & Academy,0
-999,Independent Non-Public Schools,B233,Transitions Academy,NA
-999,Independent Non-Public Schools,B248,Legacy Christian School,0.508
-999,Independent Non-Public Schools,B251,Indy West Christian School,NA
-999,Independent Non-Public Schools,B290,Bethesda Christian School,0.633
-999,Independent Non-Public Schools,B295,Kingsway Christian School,0.468
-999,Independent Non-Public Schools,B299,Legacy Learning Center,0.129
-999,Independent Non-Public Schools,B302,Universal School of Plainfield,NA
-999,Independent Non-Public Schools,B455,Sandy Creek Christian Academy,0.4
-999,Independent Non-Public Schools,B470,DeMotte Christian School,0.466
-999,Independent Non-Public Schools,B483,Jay County Christian Academy,0
-999,Independent Non-Public Schools,B493,Christian Academy of Madison,0.312
-999,Independent Non-Public Schools,B549,Greenwood Christian School,0.667
-999,Independent Non-Public Schools,B557,Pierceton Woods Academy,NA
-999,Independent Non-Public Schools,B595,Lakeland Christian Academy,0.682
-999,Independent Non-Public Schools,B771,Crown Point Christian School,0.466
-999,Independent Non-Public Schools,B773,Northwest Adventist Christian Sch,NA
-999,Independent Non-Public Schools,B806,Ambassador Christian Academy,0.196
-999,Independent Non-Public Schools,B815,Calumet Christian School,0.242
-999,Independent Non-Public Schools,B821,Indiana Horizon Academy,0.32
-999,Independent Non-Public Schools,B951,Morning Star Academy,NA
-999,Independent Non-Public Schools,C020,Highland Christian School,0.477
-999,Independent Non-Public Schools,C130,Saint Paul Lutheran School,NA
-999,Independent Non-Public Schools,C175,Indiana Christian Academy,0.211
-999,Independent Non-Public Schools,C215,Cross Street Christian School,0.182
-999,Independent Non-Public Schools,C226,Liberty Christian Elementary,0.298
-999,Independent Non-Public Schools,C250,Anderson Christian School,NA
-999,Independent Non-Public Schools,C271,Curtis Wilson Primary School,NA
-999,Independent Non-Public Schools,C275,Heritage Christian School,0.618
-999,Independent Non-Public Schools,C281,Cornerstone Baptist Academy,0.133
-999,Independent Non-Public Schools,C282,Horizon Christian School,0.55
-999,Independent Non-Public Schools,C325,Suburban Christian School,0.241
-999,Independent Non-Public Schools,C349,Southport Presbyterian Chrst Sch,0.385
-999,Independent Non-Public Schools,C375,Traders Point Christian Schools,0.514
-999,Independent Non-Public Schools,C396,Burge Terrace Christian School,0.5
-999,Independent Non-Public Schools,C455,Indianapolis Junior Academy,0.286
-999,Independent Non-Public Schools,C475,Hasten Hebrew Acad of Indianapolis,0.875
-999,Independent Non-Public Schools,C495,Colonial Christian School,0.6
-999,Independent Non-Public Schools,C513,Islamic Academy of Indianapolis,0.421
-999,Independent Non-Public Schools,C514,Crosspointe Christian Academy,0.286
-999,Independent Non-Public Schools,C519,Chapel Hill Christian School,NA
-999,Independent Non-Public Schools,C561,Trinity Christian School,0.067
-999,Independent Non-Public Schools,C563,Shepherd Community Academy,0.333
-999,Independent Non-Public Schools,C575,Central Christian Academy,0.15
-999,Independent Non-Public Schools,C580,Calvary Christian School,0.432
-999,Independent Non-Public Schools,C589,The Independence Academy,NA
-999,Independent Non-Public Schools,C628,MTI School of Knowledge,0.172
-999,Independent Non-Public Schools,C679,Indianapolis Southside Christian,0.182
-999,Independent Non-Public Schools,C690,Capitol City SDA Church School,NA
-999,Independent Non-Public Schools,C699,TP Schools,0.295
-999,Independent Non-Public Schools,C791,School for Community Learning,0.333
-999,Independent Non-Public Schools,C910,Covenant Christian School,0
-999,Independent Non-Public Schools,C927,Lighthouse Christian Academy,0.514
-999,Independent Non-Public Schools,C933,Clear Creek Christian School,0.581
-999,Independent Non-Public Schools,C940,Tabernacle Christian School,0.564
-999,Independent Non-Public Schools,C965,Mooresville Christian Academy,0.437
-999,Independent Non-Public Schools,C966,Greenwood Christian Academy,0.525
-999,Independent Non-Public Schools,D063,Emmanuel Baptist Academy,0.286
-999,Independent Non-Public Schools,D073,Victory Christian Academy,0.522
-999,Independent Non-Public Schools,D080,Portage Christian School,0.212
-999,Independent Non-Public Schools,D158,North Liberty Christian School,0.3
-999,Independent Non-Public Schools,D189,Covenant Christian School,0.633
-999,Independent Non-Public Schools,D195,South Bend Hebrew Day School,0.424
-999,Independent Non-Public Schools,D217,Trinity School At Greenlawn,0.595
-999,Independent Non-Public Schools,D249,New Vision Christian Academy,NA
-999,Independent Non-Public Schools,D300,South Bend Jr Academy School,0.167
-999,Independent Non-Public Schools,D305,Community Baptist Christian School,0.44
-999,Independent Non-Public Schools,D310,Granger Christian School,0.477
-999,Independent Non-Public Schools,D315,"Michiana Christian Academy, Inc.",NA
-999,Independent Non-Public Schools,D329,Grace Christian Academy Inc,0.455
-999,Independent Non-Public Schools,D440,Lafayette Christian School,0.528
-999,Independent Non-Public Schools,D451,T. C. Harris School,NA
-999,Independent Non-Public Schools,D452,Faith Christian School,0.545
-999,Independent Non-Public Schools,D489,Evansville Christian Sch Newburgh,0.718
-999,Independent Non-Public Schools,D525,Evansville Day School,0.486
-999,Independent Non-Public Schools,D725,Holy Cross School,NA
-999,Independent Non-Public Schools,D845,Richmond Adventist Elementary School,NA
-999,Independent Non-Public Schools,D862,Community Christian School,0.655
-999,Independent Non-Public Schools,D875,Kingdom Academy of Bluffton Inc,0.273
-999,Independent Non-Public Schools,D907,T.R.O.Y. Center,NA
-999,Independent Non-Public Schools,D912,Al Haqq Foundation Academy,0
-999,Independent Non-Public Schools,D913,Israel School of Excellence,0
-999,Independent Non-Public Schools,D914,International Leadership Schools,0.153
-999,Independent Non-Public Schools,D918,Alyssum Montessori School,NA
