stlmt_corp_name,stlmt_corp_id,nrl_schl_name,nrl_schl_id,yr,xfr_sqrt,clr,stlmt_lon,stlmt_lat,nrl_lat,nrl_lon,typ,tot_xfr,fillcolor,fname,weight,color,pct_of_xfr,log,minutes
Plainfield Community School Corporation,3330,Union School Corporation,6795,2023,4.795831523312719,#0868ac,-86.39569639999999,39.6942444,40.0481017,-85.1251322,Public,23,#d95f02,3330-6795,0,NA,5.85,1.766441661243765,100.23333333333333
Mill Creek Community School Corporation,3335,Clarksville Community School Corporation,1000,2023,1,#0868ac,-86.5596699,39.6645799,38.302952,-85.76037,Public,1,#d95f02,3335-1000,0,NA,0.46,-0.7765287894989963,124.78333333333333
Mill Creek Community School Corporation,3335,Cloverdale Community Schools,6750,2023,1,#0868ac,-86.5596699,39.6645799,39.5109654,-86.78998399999999,Public,1,#d95f02,3335-6750,0,NA,0.46,-0.7765287894989963,26.7
Mill Creek Community School Corporation,3335,Union School Corporation,6795,2023,2.449489742783178,#0868ac,-86.5596699,39.6645799,40.0481017,-85.1251322,Public,6,#d95f02,3335-6795,0,NA,2.75,1.01160091167848,103.2
Blue River Valley Schools,3405,Clarksville Community School Corporation,1000,2023,1,#0868ac,-85.3342973,39.9901455,38.302952,-85.76037,Public,1,#d95f02,3405-1000,0,NA,0.65,-0.4307829160924542,154.56666666666666
Blue River Valley Schools,3405,Cowan Community School Corporation,1900,2023,4,#0868ac,-85.3342973,39.9901455,40.1080198,-85.3931312,Public,16,#d95f02,3405-1900,0,NA,10.46,2.347558458636777,13.316666666666666
Blue River Valley Schools,3405,Daleville Community Schools,1940,2023,2,#0868ac,-85.3342973,39.9901455,40.11991190000001,-85.555199,Public,4,#d95f02,3405-1940,0,NA,2.61,0.959350221334602,23.55
Blue River Valley Schools,3405,Union School Corporation,6795,2023,2.449489742783178,#0868ac,-85.3342973,39.9901455,40.0481017,-85.1251322,Public,6,#d95f02,3405-6795,0,NA,3.92,1.366091653802371,16.166666666666668
South Henry School Corporation,3415,Clarksville Community School Corporation,1000,2023,1,#0868ac,-85.35113220000001,39.8322102,38.302952,-85.76037,Public,1,#d95f02,3415-1000,0,NA,0.77,-0.2613647641344075,139.31666666666666
South Henry School Corporation,3415,Union School Corporation,6795,2023,2.6457513110645907,#0868ac,-85.35113220000001,39.8322102,40.0481017,-85.1251322,Public,7,#d95f02,3415-6795,0,NA,5.38,1.682688374173693,34.03333333333333
Shenandoah School Corporation,3435,Clarksville Community School Corporation,1000,2023,1.7320508075688772,#0868ac,-85.5260112,40.0057767,38.302952,-85.76037,Public,3,#d95f02,3435-1000,0,NA,1.99,0.688134638736401,153.11666666666667
Shenandoah School Corporation,3435,Cowan Community School Corporation,1900,2023,2,#0868ac,-85.5260112,40.0057767,40.1080198,-85.3931312,Public,4,#d95f02,3435-1900,0,NA,2.65,0.9745596399981308,17.866666666666667
Shenandoah School Corporation,3435,Daleville Community Schools,1940,2023,2.8284271247461903,#0868ac,-85.5260112,40.0057767,40.11991190000001,-85.555199,Public,8,#d95f02,3435-1940,0,NA,5.3,1.667706820558076,13.416666666666666
Shenandoah School Corporation,3435,Union School Corporation,6795,2023,2.8284271247461903,#0868ac,-85.5260112,40.0057767,40.0481017,-85.1251322,Public,8,#d95f02,3435-6795,0,NA,5.3,1.667706820558076,30
New Castle Community School Corporation,3445,Clarksville Community School Corporation,1000,2023,2.23606797749979,#0868ac,-85.3802642,39.9261272,38.302952,-85.76037,Public,5,#d95f02,3445-1000,0,NA,0.95,-0.05129329438755058,145.4
New Castle Community School Corporation,3445,Cowan Community School Corporation,1900,2023,1.4142135623730951,#0868ac,-85.3802642,39.9261272,40.1080198,-85.3931312,Public,2,#d95f02,3445-1900,0,NA,0.38,-0.9675840262617056,22.783333333333335
New Castle Community School Corporation,3445,Cloverdale Community Schools,6750,2023,1,#0868ac,-85.3802642,39.9261272,39.5109654,-86.78998399999999,Public,1,#d95f02,3445-6750,0,NA,0.19,-1.6607312068216509,91.41666666666667
New Castle Community School Corporation,3445,Union School Corporation,6795,2023,5.830951894845301,#0868ac,-85.3802642,39.9261272,40.0481017,-85.1251322,Public,34,#d95f02,3445-6795,0,NA,6.46,1.8656293177945105,26.716666666666665
C A Beard Memorial School Corporation,3455,Clarksville Community School Corporation,1000,2023,2,#0868ac,-85.5874135,39.7921207,38.302952,-85.76037,Public,4,#d95f02,3455-1000,0,NA,1.02,0.01980262729617973,131.21666666666667
C A Beard Memorial School Corporation,3455,Cloverdale Community Schools,6750,2023,1,#0868ac,-85.5874135,39.7921207,39.5109654,-86.78998399999999,Public,1,#d95f02,3455-6750,0,NA,0.26,-1.3470736479666092,77.56666666666666
C A Beard Memorial School Corporation,3455,Union School Corporation,6795,2023,2.6457513110645907,#0868ac,-85.5874135,39.7921207,40.0481017,-85.1251322,Public,7,#d95f02,3455-6795,0,NA,1.79,0.5822156198526637,42.71666666666667
Taylor Community School Corporation,3460,Clarksville Community School Corporation,1000,2023,1,#0868ac,-86.13360329999999,40.486427,38.302952,-85.76037,Public,1,#d95f02,3460-1000,0,NA,0.18,-1.7147984280919266,157.68333333333334
Taylor Community School Corporation,3460,Eastern Howard School Corporation,3480,2023,13.92838827718412,#0868ac,-86.13360329999999,40.486427,40.475289,-85.966644,Public,194,#d95f02,3460-3480,0,NA,34.52,3.541538866215227,13.516666666666667
Taylor Community School Corporation,3460,Union School Corporation,6795,2023,7.14142842854285,#0868ac,-86.13360329999999,40.486427,40.0481017,-85.1251322,Public,51,#d95f02,3460-6795,0,NA,9.07,2.2049722641270453,82.41666666666667
Northwestern School Corporation,3470,Clarksville Community School Corporation,1000,2023,1.7320508075688772,#0868ac,-86.1283297,40.5212014,38.302952,-85.76037,Public,3,#d95f02,3470-1000,0,NA,1.39,0.3293037471426003,171.21666666666667
Northwestern School Corporation,3470,Eastern Howard School Corporation,3480,2023,6.48074069840786,#0868ac,-86.1283297,40.5212014,40.475289,-85.966644,Public,42,#d95f02,3470-3480,0,NA,19.44,2.967332799032293,27.5
Northwestern School Corporation,3470,Union School Corporation,6795,2023,6.164414002968976,#0868ac,-86.1283297,40.5212014,40.0481017,-85.1251322,Public,38,#d95f02,3470-6795,0,NA,17.59,2.867330558749466,105.75
Eastern Howard School Corporation,3480,Clarksville Community School Corporation,1000,2023,2.23606797749979,#0868ac,-85.966644,40.475289,38.302952,-85.76037,Public,5,#d95f02,3480-1000,0,NA,5.05,1.6193882432872684,169.25
Eastern Howard School Corporation,3480,Union School Corporation,6795,2023,3.7416573867739418,#0868ac,-85.966644,40.475289,40.0481017,-85.1251322,Public,14,#d95f02,3480-6795,0,NA,14.14,2.6490076604684267,83.45
Western School Corporation,3490,Clarksville Community School Corporation,1000,2023,3.1622776601683795,#0868ac,-86.2433576,40.4372743,38.302952,-85.76037,Public,10,#d95f02,3490-1000,0,NA,2.68,0.9858167945227654,161.5
Western School Corporation,3490,Eastern Howard School Corporation,3480,2023,4.795831523312719,#0868ac,-86.2433576,40.4372743,40.475289,-85.966644,Public,23,#d95f02,3490-3480,0,NA,6.17,1.8196988379172965,28.416666666666668
Western School Corporation,3490,Union School Corporation,6795,2023,4.123105625617661,#0868ac,-86.2433576,40.4372743,40.0481017,-85.1251322,Public,17,#d95f02,3490-6795,0,NA,4.56,1.5173226235262949,96.05
Kokomo School Corporation,3500,Clarksville Community School Corporation,1000,2023,5.916079783099616,#0868ac,-86.13279949999999,40.4687983,38.302952,-85.76037,Public,35,#d95f02,3500-1000,0,NA,1.68,0.5187937934151675,162.01666666666668
Kokomo School Corporation,3500,Eastern Howard School Corporation,3480,2023,18.81488772222678,#0868ac,-86.13279949999999,40.4687983,40.475289,-85.966644,Public,354,#d95f02,3500-3480,0,NA,16.98,2.8320361808832013,21.5
Kokomo School Corporation,3500,Union School Corporation,6795,2023,5.916079783099616,#0868ac,-86.13279949999999,40.4687983,40.0481017,-85.1251322,Public,35,#d95f02,3500-6795,0,NA,1.68,0.5187937934151675,96.55
Huntington County Community School Corporation,3625,Clarksville Community School Corporation,1000,2023,4.795831523312719,#0868ac,-85.427556,40.695733,38.302952,-85.76037,Public,23,#d95f02,3625-1000,0,NA,3.54,1.264126727145683,192.48333333333332
Huntington County Community School Corporation,3625,Cloverdale Community Schools,6750,2023,1.7320508075688772,#0868ac,-85.427556,40.695733,39.5109654,-86.78998399999999,Public,3,#d95f02,3625-6750,0,NA,0.46,-0.7765287894989963,137.38333333333333
Huntington County Community School Corporation,3625,Union School Corporation,6795,2023,6.48074069840786,#0868ac,-85.427556,40.695733,40.0481017,-85.1251322,Public,42,#d95f02,3625-6795,0,NA,6.46,1.8656293177945105,80.16666666666667
Medora Community School Corporation,3640,Union School Corporation,6795,2023,2,#0868ac,-86.1699827,38.8250535,40.0481017,-85.1251322,Public,4,#d95f02,3640-6795,0,NA,5.71,1.742219023667919,155
Seymour Community Schools,3675,Clarksville Community School Corporation,1000,2023,2.449489742783178,#0868ac,-85.909929,38.9485714,38.302952,-85.76037,Public,6,#d95f02,3675-1000,0,NA,0.87,-0.13926206733350766,48.95
Seymour Community Schools,3675,Union School Corporation,6795,2023,4.69041575982343,#0868ac,-85.909929,38.9485714,40.0481017,-85.1251322,Public,22,#d95f02,3675-6795,0,NA,3.17,1.1537315878891892,124.9
Brownstown Central Community School Corporation,3695,Clarksville Community School Corporation,1000,2023,2,#0868ac,-86.04941529999999,38.8781306,38.302952,-85.76037,Public,4,#d95f02,3695-1000,0,NA,1.43,0.3576744442718159,73.3
Brownstown Central Community School Corporation,3695,Union School Corporation,6795,2023,4.358898943540674,#0868ac,-86.04941529999999,38.8781306,40.0481017,-85.1251322,Public,19,#d95f02,3695-6795,0,NA,6.81,1.918392120161421,143.25
Crothersville Community Schools,3710,Union School Corporation,6795,2023,2.23606797749979,#0868ac,-85.8360541,38.7963604,40.0481017,-85.1251322,Public,5,#d95f02,3710-6795,0,NA,4.2,1.4350845252893227,133.33333333333334
Kankakee Valley School Corporation,3785,Clarksville Community School Corporation,1000,2023,4.47213595499958,#0868ac,-87.05558049999999,41.19309399999999,38.302952,-85.76037,Public,20,#d95f02,3785-1000,0,NA,4.77,1.5623463049002495,218.85
Kankakee Valley School Corporation,3785,Union School Corporation,6795,2023,3.605551275463989,#0868ac,-87.05558049999999,41.19309399999999,40.0481017,-85.1251322,Public,13,#d95f02,3785-6795,0,NA,3.1,1.1314021114911006,183.18333333333334
Rensselaer Central School Corporation,3815,Clarksville Community School Corporation,1000,2023,3.1622776601683795,#0868ac,-87.1405929,40.9385132,38.302952,-85.76037,Public,10,#d95f02,3815-1000,0,NA,6.94,1.937301774518713,198.58333333333334
Rensselaer Central School Corporation,3815,Union School Corporation,6795,2023,3.7416573867739418,#0868ac,-87.1405929,40.9385132,40.0481017,-85.1251322,Public,14,#d95f02,3815-6795,0,NA,9.72,2.2741856184723477,162.91666666666666
Jay School Corporation,3945,Clarksville Community School Corporation,1000,2023,3.1622776601683795,#0868ac,-85.0056001,40.4323066,38.302952,-85.76037,Public,10,#d95f02,3945-1000,0,NA,2.76,1.0152306797290584,197.98333333333332
Jay School Corporation,3945,Union School Corporation,6795,2023,6,#0868ac,-85.0056001,40.4323066,40.0481017,-85.1251322,Public,36,#d95f02,3945-6795,0,NA,9.94,2.2965670206684825,42.61666666666667
Madison Consolidated Schools,3995,Clarksville Community School Corporation,1000,2023,2.23606797749979,#0868ac,-85.407156,38.772761,38.302952,-85.76037,Public,5,#d95f02,3995-1000,0,NA,0.56,-0.579818495252942,72.15
Madison Consolidated Schools,3995,Cloverdale Community Schools,6750,2023,2,#0868ac,-85.407156,38.772761,39.5109654,-86.78998399999999,Public,4,#d95f02,3995-6750,0,NA,0.45,-0.7985076962177716,142.23333333333332
Madison Consolidated Schools,3995,Union School Corporation,6795,2023,6.4031242374328485,#0868ac,-85.407156,38.772761,40.0481017,-85.1251322,Public,41,#d95f02,3995-6795,0,NA,4.62,1.5303947050936475,135.88333333333333
Southwestern-Jefferson County Consolidated,4000,Clarksville Community School Corporation,1000,2023,2.449489742783178,#0868ac,-85.47357149999999,38.7077572,38.302952,-85.76037,Public,6,#d95f02,4000-1000,0,NA,2.31,0.8372475245337022,48.95
Southwestern-Jefferson County Consolidated,4000,Union School Corporation,6795,2023,4,#0868ac,-85.47357149999999,38.7077572,40.0481017,-85.1251322,Public,16,#d95f02,4000-6795,0,NA,6.15,1.8164520818184269,148
Jennings County School Corporation,4015,Clarksville Community School Corporation,1000,2023,2.449489742783178,#0868ac,-85.6235796,39.006165,38.302952,-85.76037,Public,6,#d95f02,4015-1000,0,NA,1.03,0.02955880224154443,55.65
Jennings County School Corporation,4015,Union School Corporation,6795,2023,7.0710678118654755,#0868ac,-85.6235796,39.006165,40.0481017,-85.1251322,Public,50,#d95f02,4015-6795,0,NA,8.62,2.1540850846756014,120.36666666666666
Clark-Pleasant Community School Corporation,4145,Clarksville Community School Corporation,1000,2023,5.291502622129181,#0868ac,-86.0806424,39.5506954,38.302952,-85.76037,Public,28,#d95f02,4145-1000,0,NA,2.59,0.9516578757114464,86.5
Clark-Pleasant Community School Corporation,4145,Beech Grove City Schools,5380,2023,1.7320508075688772,#0868ac,-86.0806424,39.5506954,39.7127309,-86.076734,Public,3,#d95f02,4145-5380,0,NA,0.28,-1.272965675812887,18.1
Clark-Pleasant Community School Corporation,4145,Cloverdale Community Schools,6750,2023,1.4142135623730951,#0868ac,-86.0806424,39.5506954,39.5109654,-86.78998399999999,Public,2,#d95f02,4145-6750,0,NA,0.19,-1.6607312068216509,57.8
Clark-Pleasant Community School Corporation,4145,Union School Corporation,6795,2023,5.477225575051661,#0868ac,-86.0806424,39.5506954,40.0481017,-85.1251322,Public,30,#d95f02,4145-6795,0,NA,2.78,1.0224509277025455,85.26666666666667
Center Grove Community School Corporation,4205,Clarksville Community School Corporation,1000,2023,3.7416573867739418,#0868ac,-86.1906174,39.5780159,38.302952,-85.76037,Public,14,#d95f02,4205-1000,0,NA,1.5,0.4054651081081644,98.31666666666666
Center Grove Community School Corporation,4205,Beech Grove City Schools,5380,2023,1,#0868ac,-86.1906174,39.5780159,39.7127309,-86.076734,Public,1,#d95f02,4205-5380,0,NA,0.11,-2.2072749131897207,26.6
Center Grove Community School Corporation,4205,Cloverdale Community Schools,6750,2023,2.23606797749979,#0868ac,-86.1906174,39.5780159,39.5109654,-86.78998399999999,Public,5,#d95f02,4205-6750,0,NA,0.54,-0.616186139423817,51.2
Center Grove Community School Corporation,4205,Union School Corporation,6795,2023,7.14142842854285,#0868ac,-86.1906174,39.5780159,40.0481017,-85.1251322,Public,51,#d95f02,4205-6795,0,NA,5.48,1.7011051009599245,93.76666666666667
Edinburgh Community School Corporation,4215,Clarksville Community School Corporation,1000,2023,1,#0868ac,-85.9700055,39.3529242,38.302952,-85.76037,Public,1,#d95f02,4215-1000,0,NA,0.66,-0.4155154439616658,76.43333333333334
Edinburgh Community School Corporation,4215,Union School Corporation,6795,2023,2.6457513110645907,#0868ac,-85.9700055,39.3529242,40.0481017,-85.1251322,Public,7,#d95f02,4215-6795,0,NA,4.64,1.534714366238164,99.71666666666667
Franklin Community School Corporation,4225,Clarksville Community School Corporation,1000,2023,3.872983346207417,#0868ac,-86.06342699999999,39.4903895,38.302952,-85.76037,Public,15,#d95f02,4225-1000,0,NA,2.36,0.8586616190375187,92.28333333333333
Franklin Community School Corporation,4225,Beech Grove City Schools,5380,2023,2,#0868ac,-86.06342699999999,39.4903895,39.7127309,-86.076734,Public,4,#d95f02,4225-5380,0,NA,0.63,-0.4620354595965587,35.8
Franklin Community School Corporation,4225,Cloverdale Community Schools,6750,2023,1.7320508075688772,#0868ac,-86.06342699999999,39.4903895,39.5109654,-86.78998399999999,Public,3,#d95f02,4225-6750,0,NA,0.47,-0.7550225842780328,62.233333333333334
Franklin Community School Corporation,4225,Union School Corporation,6795,2023,6.082762530298219,#0868ac,-86.06342699999999,39.4903895,40.0481017,-85.1251322,Public,37,#d95f02,4225-6795,0,NA,5.83,1.763017000362401,102.96666666666667
Greenwood Community School Corporation,4245,Clarksville Community School Corporation,1000,2023,3.3166247903554,#0868ac,-86.1164517,39.6056939,38.302952,-85.76037,Public,11,#d95f02,4245-1000,0,NA,2.32,0.8415671856782185,94.66666666666667
Greenwood Community School Corporation,4245,Beech Grove City Schools,5380,2023,3.1622776601683795,#0868ac,-86.1164517,39.6056939,39.7127309,-86.076734,Public,10,#d95f02,4245-5380,0,NA,2.11,0.7466879474879751,20.233333333333334
Greenwood Community School Corporation,4245,Union School Corporation,6795,2023,5,#0868ac,-86.1164517,39.6056939,40.0481017,-85.1251322,Public,25,#d95f02,4245-6795,0,NA,5.27,1.6620303625532709,88.11666666666666
Nineveh-Hensley-Jackson United,4255,Union School Corporation,6795,2023,1.7320508075688772,#0868ac,-86.1586032,39.409751,40.0481017,-85.1251322,Public,3,#d95f02,4255-6795,0,NA,1.46,0.37843643572024505,107.53333333333333
North Knox School Corporation,4315,Clarksville Community School Corporation,1000,2023,2.6457513110645907,#0868ac,-87.30964,38.7910527,38.302952,-85.76037,Public,7,#d95f02,4315-1000,0,NA,3.33,1.2029723039923526,147.98333333333332
North Knox School Corporation,4315,Union School Corporation,6795,2023,4.358898943540674,#0868ac,-87.30964,38.7910527,40.0481017,-85.1251322,Public,19,#d95f02,4315-6795,0,NA,9.05,2.2027647577118348,181.63333333333333
South Knox School Corporation,4325,Clarksville Community School Corporation,1000,2023,1,#0868ac,-87.4236566,38.63647599999999,38.302952,-85.76037,Public,1,#d95f02,4325-1000,0,NA,0.9,-0.10536051565782628,130.11666666666667
South Knox School Corporation,4325,Union School Corporation,6795,2023,1.7320508075688772,#0868ac,-87.4236566,38.63647599999999,40.0481017,-85.1251322,Public,3,#d95f02,4325-6795,0,NA,2.7,0.9932517730102834,190.13333333333333
Vincennes Community School Corporation,4335,Clarksville Community School Corporation,1000,2023,2.449489742783178,#0868ac,-87.49570849999999,38.6507891,38.302952,-85.76037,Public,6,#d95f02,4335-1000,0,NA,1.35,0.30010459245033816,135.16666666666666
Vincennes Community School Corporation,4335,Union School Corporation,6795,2023,4.69041575982343,#0868ac,-87.49570849999999,38.6507891,40.0481017,-85.1251322,Public,22,#d95f02,4335-6795,0,NA,4.93,1.5953389880545987,192.71666666666667
Wawasee Community School Corporation,4345,Clarksville Community School Corporation,1000,2023,3.1622776601683795,#0868ac,-85.7494001,41.41395259999999,38.302952,-85.76037,Public,10,#d95f02,4345-1000,0,NA,3.24,1.175573329804238,248.8
Wawasee Community School Corporation,4345,Cloverdale Community Schools,6750,2023,1.7320508075688772,#0868ac,-85.7494001,41.41395259999999,39.5109654,-86.78998399999999,Public,3,#d95f02,4345-6750,0,NA,0.97,-0.03045920748470857,184.35
Wawasee Community School Corporation,4345,Union School Corporation,6795,2023,4.242640687119285,#0868ac,-85.7494001,41.41395259999999,40.0481017,-85.1251322,Public,18,#d95f02,4345-6795,0,NA,5.83,1.763017000362401,144.11666666666667
Warsaw Community Schools,4415,Clarksville Community School Corporation,1000,2023,3.605551275463989,#0868ac,-85.85,41.23999999999999,38.302952,-85.76037,Public,13,#d95f02,4415-1000,0,NA,1.8,0.5877866649021191,236.56666666666666
Warsaw Community Schools,4415,Cloverdale Community Schools,6750,2023,1.4142135623730951,#0868ac,-85.85,41.23999999999999,39.5109654,-86.78998399999999,Public,2,#d95f02,4415-6750,0,NA,0.28,-1.272965675812887,172.11666666666667
Warsaw Community Schools,4415,Union School Corporation,6795,2023,6.855654600401044,#0868ac,-85.85,41.23999999999999,40.0481017,-85.1251322,Public,47,#d95f02,4415-6795,0,NA,6.51,1.873339456220478,130.55
Tippecanoe Valley School Corporation,4445,Clarksville Community School Corporation,1000,2023,2.6457513110645907,#0868ac,-86.03873879999999,41.1111783,38.302952,-85.76037,Public,7,#d95f02,4445-1000,0,NA,2.47,0.904218150639886,210.86666666666667
Tippecanoe Valley School Corporation,4445,Cloverdale Community Schools,6750,2023,1.4142135623730951,#0868ac,-86.03873879999999,41.1111783,39.5109654,-86.78998399999999,Public,2,#d95f02,4445-6750,0,NA,0.71,-0.342490308946776,146.41666666666666
Tippecanoe Valley School Corporation,4445,Union School Corporation,6795,2023,2.6457513110645907,#0868ac,-86.03873879999999,41.1111783,40.0481017,-85.1251322,Public,7,#d95f02,4445-6795,0,NA,2.47,0.904218150639886,128.85
Whitko Community School Corporation,4455,Clarksville Community School Corporation,1000,2023,2.449489742783178,#0868ac,-85.6255391,41.1806012,38.302952,-85.76037,Public,6,#d95f02,4455-1000,0,NA,1.6,0.4700036292457356,227.31666666666666
Whitko Community School Corporation,4455,Cloverdale Community Schools,6750,2023,1,#0868ac,-85.6255391,41.1806012,39.5109654,-86.78998399999999,Public,1,#d95f02,4455-6750,0,NA,0.27,-1.3093333199837622,168.88333333333333
Whitko Community School Corporation,4455,Union School Corporation,6795,2023,4,#0868ac,-85.6255391,41.1806012,40.0481017,-85.1251322,Public,16,#d95f02,4455-6795,0,NA,4.26,1.449269160281279,115
Prairie Heights Community School Corporation,4515,Clarksville Community School Corporation,1000,2023,1.4142135623730951,#0868ac,-85.2019378,41.6372788,38.302952,-85.76037,Public,2,#d95f02,4515-1000,0,NA,1.08,0.0769610411361284,250.06666666666666
Prairie Heights Community School Corporation,4515,Union School Corporation,6795,2023,1.7320508075688772,#0868ac,-85.2019378,41.6372788,40.0481017,-85.1251322,Public,3,#d95f02,4515-6795,0,NA,1.61,0.4762341789963717,137.75
Westview School Corporation,4525,Union School Corporation,6795,2023,3,#0868ac,-85.5403575,41.60453,40.0481017,-85.1251322,Public,9,#d95f02,4525-6795,0,NA,8.49,2.138889000323256,63.61666666666667
Lakeland School Corporation,4535,Clarksville Community School Corporation,1000,2023,2,#0868ac,-85.4088982,41.6542965,38.302952,-85.76037,Public,4,#d95f02,4535-1000,0,NA,1.02,0.01980262729617973,271.6333333333333
Lakeland School Corporation,4535,Cloverdale Community Schools,6750,2023,1,#0868ac,-85.4088982,41.6542965,39.5109654,-86.78998399999999,Public,1,#d95f02,4535-6750,0,NA,0.26,-1.3470736479666092,216.51666666666668
Lakeland School Corporation,4535,Union School Corporation,6795,2023,2.23606797749979,#0868ac,-85.4088982,41.6542965,40.0481017,-85.1251322,Public,5,#d95f02,4535-6795,0,NA,1.28,0.2468600779315258,159.31666666666666
Hanover Community School Corporation,4580,Clarksville Community School Corporation,1000,2023,2.8284271247461903,#0868ac,-87.4411473,41.3647578,38.302952,-85.76037,Public,8,#d95f02,4580-1000,0,NA,2.51,0.9202827531436923,233.45
Hanover Community School Corporation,4580,Union School Corporation,6795,2023,2.8284271247461903,#0868ac,-87.4411473,41.3647578,40.0481017,-85.1251322,Public,8,#d95f02,4580-6795,0,NA,2.51,0.9202827531436923,197.76666666666668
River Forest Community School Corporation,4590,Clarksville Community School Corporation,1000,2023,3.1622776601683795,#0868ac,-87.2749975,41.5585088,38.302952,-85.76037,Public,10,#d95f02,4590-1000,0,NA,8.26,2.1114245875328868,232.13333333333333
River Forest Community School Corporation,4590,Union School Corporation,6795,2023,5.291502622129181,#0868ac,-87.2749975,41.5585088,40.0481017,-85.1251322,Public,28,#d95f02,4590-6795,0,NA,23.14,3.1415627217655304,196.46666666666667
Merrillville Community School Corporation,4600,Clarksville Community School Corporation,1000,2023,5.196152422706632,#0868ac,-87.33030099999999,41.49660240000001,38.302952,-85.76037,Public,27,#d95f02,4600-1000,0,NA,3.27,1.184789984909162,226.33333333333334
Merrillville Community School Corporation,4600,Cloverdale Community Schools,6750,2023,2.449489742783178,#0868ac,-87.33030099999999,41.49660240000001,39.5109654,-86.78998399999999,Public,6,#d95f02,4600-6750,0,NA,0.73,-0.31471074483970024,162.16666666666666
Merrillville Community School Corporation,4600,Union School Corporation,6795,2023,8.602325267042627,#0868ac,-87.33030099999999,41.49660240000001,40.0481017,-85.1251322,Public,74,#d95f02,4600-6795,0,NA,8.97,2.1938856760707046,190.66666666666666
Lake Central School Corporation,4615,Clarksville Community School Corporation,1000,2023,4.58257569495584,#0868ac,-87.47268079999999,41.4669846,38.302952,-85.76037,Public,21,#d95f02,4615-1000,0,NA,2.77,1.0188473201992472,240.43333333333334
Lake Central School Corporation,4615,Cloverdale Community Schools,6750,2023,2.8284271247461903,#0868ac,-87.47268079999999,41.4669846,39.5109654,-86.78998399999999,Public,8,#d95f02,4615-6750,0,NA,1.05,0.04879016416943205,176.28333333333333
Lake Central School Corporation,4615,Union School Corporation,6795,2023,6,#0868ac,-87.47268079999999,41.4669846,40.0481017,-85.1251322,Public,36,#d95f02,4615-6795,0,NA,4.74,1.556037135706985,204.76666666666668
Tri-Creek School Corporation,4645,Clarksville Community School Corporation,1000,2023,1.7320508075688772,#0868ac,-87.42943600000001,41.26759089999999,38.302952,-85.76037,Public,3,#d95f02,4645-1000,0,NA,1.24,0.2151113796169455,220.68333333333334
Tri-Creek School Corporation,4645,Cloverdale Community Schools,6750,2023,2.449489742783178,#0868ac,-87.42943600000001,41.26759089999999,39.5109654,-86.78998399999999,Public,6,#d95f02,4645-6750,0,NA,2.48,0.9082585601768908,156.53333333333333
Tri-Creek School Corporation,4645,Union School Corporation,6795,2023,2.449489742783178,#0868ac,-87.42943600000001,41.26759089999999,40.0481017,-85.1251322,Public,6,#d95f02,4645-6795,0,NA,2.48,0.9082585601768908,185.01666666666668
Lake Ridge New Tech Schools,4650,Clarksville Community School Corporation,1000,2023,2.449489742783178,#0868ac,-87.4118812,41.5487171,38.302952,-85.76037,Public,6,#d95f02,4650-1000,0,NA,2.97,1.0885619528146082,236.3
Lake Ridge New Tech Schools,4650,Cloverdale Community Schools,6750,2023,1.4142135623730951,#0868ac,-87.4118812,41.5487171,39.5109654,-86.78998399999999,Public,2,#d95f02,4650-6750,0,NA,0.99,-0.01005033585350145,172.13333333333333
Lake Ridge New Tech Schools,4650,Union School Corporation,6795,2023,4,#0868ac,-87.4118812,41.5487171,40.0481017,-85.1251322,Public,16,#d95f02,4650-6795,0,NA,7.92,2.069391205826334,200.63333333333333
Crown Point Community School Corporation,4660,Clarksville Community School Corporation,1000,2023,3.4641016151377544,#0868ac,-87.36254,41.4206001,38.302952,-85.76037,Public,12,#d95f02,4660-1000,0,NA,1.96,0.6729444732424258,221.05
Crown Point Community School Corporation,4660,Cloverdale Community Schools,6750,2023,2,#0868ac,-87.36254,41.4206001,39.5109654,-86.78998399999999,Public,4,#d95f02,4660-6750,0,NA,0.65,-0.4307829160924542,156.9
Crown Point Community School Corporation,4660,Union School Corporation,6795,2023,5.477225575051661,#0868ac,-87.36254,41.4206001,40.0481017,-85.1251322,Public,30,#d95f02,4660-6795,0,NA,4.9,1.589235205116581,185.38333333333333
School City of East Chicago,4670,Clarksville Community School Corporation,1000,2023,3.605551275463989,#0868ac,-87.4531209,41.6330726,38.302952,-85.76037,Public,13,#d95f02,4670-1000,0,NA,0.82,-0.19845093872383832,247.6
School City of East Chicago,4670,Union School Corporation,6795,2023,7.810249675906654,#0868ac,-87.4531209,41.6330726,40.0481017,-85.1251322,Public,61,#d95f02,4670-6795,0,NA,3.83,1.3428648031925547,211.93333333333334
Lake Station Community Schools,4680,Clarksville Community School Corporation,1000,2023,2.23606797749979,#0868ac,-87.2447756,41.5726077,38.302952,-85.76037,Public,5,#d95f02,4680-1000,0,NA,1.58,0.4574248470388755,235.3
Lake Station Community Schools,4680,Union School Corporation,6795,2023,4.47213595499958,#0868ac,-87.2447756,41.5726077,40.0481017,-85.1251322,Public,20,#d95f02,4680-6795,0,NA,6.31,1.8421356765531216,199.63333333333333
Gary Community School Corporation,4690,Clarksville Community School Corporation,1000,2023,9.327379053088816,#0868ac,-87.3711477,41.5812093,38.302952,-85.76037,Public,87,#d95f02,4690-1000,0,NA,1.15,0.13976194237515863,235.2
