corp_id,corp_name,schl_id,schl_name,IREAD_pct
9220,Diocese of Fort Wayne - South Bend,A160,Saint Jude Elementary School,NA
9220,Diocese of Fort Wayne - South Bend,A175,Saint Therese School,NA
9220,Diocese of Fort Wayne - South Bend,A180,Saint Vincent DePaul School,0.987
9220,Diocese of Fort Wayne - South Bend,A270,Saint Aloysius Catholic School,NA
9220,Diocese of Fort Wayne - South Bend,A340,Saint Rose of Lima School,NA
9220,Diocese of Fort Wayne - South Bend,A350,St Joseph Hessen Cassel Cath Sch,NA
9220,Diocese of Fort Wayne - South Bend,A355,Saint John The Baptist Catholic,1
9220,Diocese of Fort Wayne - South Bend,A360,Saint Louis Besancon Catholic Sch,NA
9220,Diocese of Fort Wayne - South Bend,A735,Saint Joseph School,NA
9220,Diocese of Fort Wayne - South Bend,A975,St Thomas The Apostle School,NA
9220,Diocese of Fort Wayne - South Bend,A980,St Vincent de Paul School,NA
9220,Diocese of Fort Wayne - South Bend,B020,St John Evangelist School,1
9220,Diocese of Fort Wayne - South Bend,B418,Huntington Catholic School,NA
9220,Diocese of Fort Wayne - South Bend,B605,Sacred Heart School,NA
9220,Diocese of Fort Wayne - South Bend,C855,Saint Michael School,NA
9220,Diocese of Fort Wayne - South Bend,C980,Saint Mary Elementary School,NA
9220,Diocese of Fort Wayne - South Bend,D164,St Pius X Catholic School,NA
9220,Diocese of Fort Wayne - South Bend,D177,Mishawaka Catholic School,NA
9220,Diocese of Fort Wayne - South Bend,D198,Queen of Peace School,NA
9220,Diocese of Fort Wayne - South Bend,D230,Christ The King School,NA
9220,Diocese of Fort Wayne - South Bend,D235,Corpus Christi School,NA
9220,Diocese of Fort Wayne - South Bend,D240,Holy Cross School,0.897
9220,Diocese of Fort Wayne - South Bend,D245,Holy Family School,NA
9220,Diocese of Fort Wayne - South Bend,D250,Our Lady Of Hungary School,NA
9220,Diocese of Fort Wayne - South Bend,D255,Saint Adalbert School,NA
9220,Diocese of Fort Wayne - South Bend,D260,Saint Anthony De Padua School,NA
9220,Diocese of Fort Wayne - South Bend,D265,Saint John The Baptist School,NA
9220,Diocese of Fort Wayne - South Bend,D270,Saint Joseph School,NA
9220,Diocese of Fort Wayne - South Bend,D275,Saint Jude Catholic School,NA
9220,Diocese of Fort Wayne - South Bend,D285,Saint Matthew Cathedral School,0.944
9220,Diocese of Fort Wayne - South Bend,D805,Saint Bernard Elementary School,NA
9230,Lutheran Schools of Indiana,A040,St Peter Immanuel Lutheran School,NA
9230,Lutheran Schools of Indiana,A045,Wyneken Memorial Lutheran School,NA
9230,Lutheran Schools of Indiana,A200,Suburban Bethlehem Lutheran School,NA
9230,Lutheran Schools of Indiana,A205,Concordia Lutheran School,0.976
9230,Lutheran Schools of Indiana,A215,Emmanuel St Michael Lutheran Sch,0.962
9230,Lutheran Schools of Indiana,A220,Emmaus Lutheran School,NA
9230,Lutheran Schools of Indiana,A225,Holy Cross Lutheran School,0.939
9230,Lutheran Schools of Indiana,A235,Lutheran South Unity School,NA
9230,Lutheran Schools of Indiana,A245,Saint Paul Lutheran School,NA
9230,Lutheran Schools of Indiana,A248,Ascension Lutheran School,NA
9230,Lutheran Schools of Indiana,A250,Saint Peter's Lutheran School,NA
9230,Lutheran Schools of Indiana,A365,St John-Emmanuel Lutheran School,NA
9230,Lutheran Schools of Indiana,A370,Central Lutheran School,NA
9230,Lutheran Schools of Indiana,A375,Woodburn Lutheran School,NA
9230,Lutheran Schools of Indiana,A430,White Creek Lutheran School,NA
9230,Lutheran Schools of Indiana,A435,Saint Peters Lutheran School,NA
9230,Lutheran Schools of Indiana,A695,Saint John Ev Lutheran School,NA
9230,Lutheran Schools of Indiana,A985,Trinity Lutheran School,NA
9230,Lutheran Schools of Indiana,B260,Zion Lutheran School,NA
9230,Lutheran Schools of Indiana,B275,Saint John Lutheran School,NA
9230,Lutheran Schools of Indiana,B367,Redeemer Lutheran School,NA
9230,Lutheran Schools of Indiana,B445,Immanuel Lutheran School,NA
9230,Lutheran Schools of Indiana,B450,Saint John Lutheran School,NA
9230,Lutheran Schools of Indiana,B465,Lutheran Central School,NA
9230,Lutheran Schools of Indiana,B850,Trinity Lutheran School,NA
9230,Lutheran Schools of Indiana,B892,Ascension Lutheran Christian Schl,NA
9230,Lutheran Schools of Indiana,C050,Trinity Lutheran School,NA
9230,Lutheran Schools of Indiana,C065,St Paul's Lutheran School,NA
9230,Lutheran Schools of Indiana,C150,Saint John Lutheran School,NA
9230,Lutheran Schools of Indiana,C267,Holy Cross Lutheran School,NA
9230,Lutheran Schools of Indiana,C315,Calvary Lutheran School,1
9230,Lutheran Schools of Indiana,C395,Trinity Lutheran School,NA
9230,Lutheran Schools of Indiana,C400,Saint John Ev Lutheran School,NA
9230,Lutheran Schools of Indiana,C512,Our Shepherd Lutheran School,NA
9230,Lutheran Schools of Indiana,C680,Emmaus Lutheran School,NA
9230,Lutheran Schools of Indiana,C985,St John Lutheran School,NA
9230,Lutheran Schools of Indiana,D090,Immanuel Lutheran School,NA
9230,Lutheran Schools of Indiana,D317,Resurrection Lutheran Academy,NA
9230,Lutheran Schools of Indiana,D375,Saint Peter Lutheran School,NA
9230,Lutheran Schools of Indiana,D435,Saint James Lutheran School,NA
9230,Lutheran Schools of Indiana,D625,Evansville Lutheran School,NA
9240,The Oaks Academy,B297,The Oaks Academy - Brookside,NA
9240,The Oaks Academy,C773,The Oaks Academy - Fall Creek,NA
