corp_ID,corp_name,schl_ID,schl_name,enrlmnt,year,type
N/A,Independent Non-Public Schools,A302,Horizon Christian Academy 2,83,2015,pr
N/A,Independent Non-Public Schools,A307,Horizon Christian Academy 3,213,2015,pr
N/A,Independent Non-Public Schools,A309,Horizon Christian Academy,209,2015,pr
9220,Diocese of Fort Wayne,A340,Saint Rose of Lima School,99,2015,pr
9220,Diocese of Fort Wayne,A350,St Joseph Hessen Cassel Cath Sch,119,2015,pr
N/A,Independent Non-Public Schools,A352,Gateway Woods School,12,2015,pr
9220,Diocese of Fort Wayne,A355,Saint John The Baptist Catholic Sc,317,2015,pr
9220,Diocese of Fort Wayne,A360,Saint Louis Besancon Catholic Sch,102,2015,pr
9230,Lutheran Schools of Indiana,A365,St John-Emmanuel Lutheran School,138,2015,pr
9230,Lutheran Schools of Indiana,A370,Central Lutheran School,349,2015,pr
9230,Lutheran Schools of Indiana,A375,Woodburn Lutheran School,136,2015,pr
N/A,Independent Non-Public Schools,A405,North Star Montessori School,13,2015,pr
9200,Archdiocese of Indianapolis,A425,St Bartholomew School,359,2015,pr
9230,Lutheran Schools of Indiana,A430,White Creek Lutheran School,130,2015,pr
9230,Lutheran Schools of Indiana,A435,Saint Peter Lutheran School,403,2015,pr
N/A,Independent Non-Public Schools,A450,Columbus Christian School Inc,233,2015,pr
9210,Diocese of Lafayette Catholic Sch,A470,Sacred Heart School,76,2015,pr
N/A,Independent Non-Public Schools,A480,James E Davis School,24,2015,pr
9210,Diocese of Lafayette Catholic Sch,A515,All Saints Catholic School,156,2015,pr
9200,Archdiocese of Indianapolis,A550,Saint Paul School,306,2015,pr
9200,Archdiocese of Indianapolis,A560,Saint Anthony School,339,2015,pr
9200,Archdiocese of Indianapolis,A570,Sacred Heart School,186,2015,pr
9200,Archdiocese of Indianapolis,A575,Our Lady Of Providence High Sch,555,2015,pr
9215,Diocese of Evansville,A660,Washington Catholic Mid/High Sch,132,2015,pr
9215,Diocese of Evansville,A665,Washington Catholic Elem School,200,2015,pr
9200,Archdiocese of Indianapolis,A680,Saint Nicholas School,115,2015,pr
9200,Archdiocese of Indianapolis,A685,Saint Paul Catholic School,56,2015,pr
9200,Archdiocese of Indianapolis,A690,Saint Mary School,131,2015,pr
9200,Archdiocese of Indianapolis,A700,Saint Lawrence School,209,2015,pr
N/A,Independent Non-Public Schools,A724,Good Shepherd Christian Academy,73,2015,pr
9200,Archdiocese of Indianapolis,A730,Saint Mary School,193,2015,pr
9220,Diocese of Fort Wayne,A735,Saint Joseph School,70,2015,pr
N/A,Independent Non-Public Schools,A740,Lakewood Park Christian Sch,629,2015,pr
N/A,Independent Non-Public Schools,A746,Heritage Hall Christian School,188,2015,pr
9210,Diocese of Lafayette Catholic Sch,A790,Saint Lawrence School,84,2015,pr
9210,Diocese of Lafayette Catholic Sch,A795,Saint Mary School,144,2015,pr
9215,Diocese of Evansville,A865,Holy Family School,149,2015,pr
9215,Diocese of Evansville,A870,Precious Blood School,181,2015,pr
N/A,Independent Non-Public Schools,A875,Clinton Christian School,161,2015,pr
9220,Diocese of Fort Wayne,A975,St Thomas The Apostle School,319,2015,pr
9220,Diocese of Fort Wayne,A980,St Vincent DePaul School,128,2015,pr
N/A,Independent Non-Public Schools,A990,Elkhart Christian Academy,454,2015,pr
N/A,Independent Non-Public Schools,B009,Crossing Educational Center,720,2015,pr
N/A,Independent Non-Public Schools,B015,Bethany Christian Sch,278,2015,pr
9220,Diocese of Fort Wayne,B020,St John Evangelist School,118,2015,pr
9200,Archdiocese of Indianapolis,B035,St Gabriel Parochial School,157,2015,pr
N/A,Independent Non-Public Schools,B045,Christian Academy of Indiana,750,2015,pr
9200,Archdiocese of Indianapolis,B050,Holy Family School,384,2015,pr
9200,Archdiocese of Indianapolis,B060,Our Lady Of Perpetual School,394,2015,pr
9200,Archdiocese of Indianapolis,B067,St Mary of-the-Knobs Catholic Sch,149,2015,pr
N/A,Independent Non-Public Schools,B085,Covington Christian School,59,2015,pr
9200,Archdiocese of Indianapolis,B095,Saint Michael School,234,2015,pr
9215,Diocese of Evansville,B105,St Joseph School,175,2015,pr
9215,Diocese of Evansville,B115,Holy Cross School,121,2015,pr
9215,Diocese of Evansville,B120,Saint James School,204,2015,pr
9215,Diocese of Evansville,B125,Sts Peter & Paul School,114,2015,pr
N/A,Independent Non-Public Schools,B136,The King's Academy,143,2015,pr
N/A,Independent Non-Public Schools,B145,Lakeview Christian School Inc,198,2015,pr
9210,Diocese of Lafayette Catholic Sch,B155,Saint Paul Parish School,124,2015,pr
N/A,Independent Non-Public Schools,B160,Eman Schools,223,2015,pr
N/A,Independent Non-Public Schools,B161,Fishers Christian Academy,43,2015,pr
N/A,Independent Non-Public Schools,B167,Paddock View Residential Center,32,2015,pr
N/A,Independent Non-Public Schools,B190,Indiana Academy,110,2015,pr
9210,Diocese of Lafayette Catholic Sch,B215,Our Lady Of Mt Carmel School,645,2015,pr
9210,Diocese of Lafayette Catholic Sch,B216,Saint Maria Goretti Sch,458,2015,pr
9210,Diocese of Lafayette Catholic Sch,B227,Saint Louis de Montfort School,468,2015,pr
N/A,Independent Non-Public Schools,B241,University High School of Indiana,276,2015,pr
9210,Diocese of Lafayette Catholic Sch,B246,Our Lady of Grace School,369,2015,pr
N/A,Independent Non-Public Schools,B248,Legacy Christian School,197,2015,pr
9210,Diocese of Lafayette Catholic Sch,B249,Guerin Catholic High School,737,2015,pr
9200,Archdiocese of Indianapolis,B265,Saint Michael School,279,2015,pr
9230,Lutheran Schools of Indiana,B275,Saint John Lutheran School,76,2015,pr
9200,Archdiocese of Indianapolis,B280,Saint Joseph School,76,2015,pr
9200,Archdiocese of Indianapolis,B285,Saint Malachy School,445,2015,pr
N/A,Independent Non-Public Schools,B290,Bethesda Christian School,316,2015,pr
N/A,Independent Non-Public Schools,B293,Todd Academy Inc,48,2015,pr
N/A,Independent Non-Public Schools,B295,Kingsway Christian School,509,2015,pr
N/A,Independent Non-Public Schools,B297,The Oaks Academy - Brookside,179,2015,pr
9200,Archdiocese of Indianapolis,B300,Saint Susanna School,328,2015,pr
9230,Lutheran Schools of Indiana,B367,Redeemer Lutheran School,80,2015,pr
9210,Diocese of Lafayette Catholic Sch,B395,Sts Joan of Arc & Patrick School,323,2015,pr
9220,Diocese of Fort Wayne,B418,Huntington Catholic School,125,2015,pr
9200,Archdiocese of Indianapolis,B440,Saint Ambrose School,152,2015,pr
9230,Lutheran Schools of Indiana,B445,Immanuel Lutheran School,312,2015,pr
9230,Lutheran Schools of Indiana,B452,Trinity Lutheran High School,172,2015,pr
N/A,Independent Non-Public Schools,B455,Seymour Christian Academy,114,2015,pr
9230,Lutheran Schools of Indiana,B465,Lutheran Central School,135,2015,pr
N/A,Independent Non-Public Schools,B469,Covenant Christian High School,107,2015,pr
N/A,Independent Non-Public Schools,B470,DeMotte Christian Sch,300,2015,pr
N/A,Independent Non-Public Schools,B473,Christian Haven,26,2015,pr
9210,Diocese of Lafayette Catholic Sch,B475,Saint Augustine School,120,2015,pr
N/A,Independent Non-Public Schools,B483,Jay County Christian Academy,54,2015,pr
N/A,Independent Non-Public Schools,B493,Christian Academy of Madison,167,2015,pr
9200,Archdiocese of Indianapolis,B505,Shawe Memorial High School,175,2015,pr
9200,Archdiocese of Indianapolis,B510,Pope John XXIII School,332,2015,pr
9200,Archdiocese of Indianapolis,B515,Saint Mary School,198,2015,pr
9200,Archdiocese of Indianapolis,B518,St Rose of Lima Sch,163,2015,pr
9200,Archdiocese of Indianapolis,B535,Our Lady Of Greenwood School,330,2015,pr
9200,Archdiocese of Indianapolis,B540,SS Francis and Clare Catholic Schl,549,2015,pr
9215,Diocese of Evansville,B560,Rivet Middle & High School,161,2015,pr
N/A,Independent Non-Public Schools,B562,Southwest IN Regional Youth Vlg,73,2015,pr
9215,Diocese of Evansville,B565,Flaget Elementary School,248,2015,pr
N/A,Independent Non-Public Schools,B595,Lakeland Christian Academy,112,2015,pr
N/A,Independent Non-Public Schools,B600,Warsaw Christian School,159,2015,pr
9220,Diocese of Fort Wayne,B605,Sacred Heart School,144,2015,pr
N/A,Independent Non-Public Schools,B725,Howe School,59,2015,pr
N/A,Independent Non-Public Schools,B747,Midwest Elite Prep Acad Inc,136,2015,pr
N/A,Independent Non-Public Schools,B748,Faith Academy,73,2015,pr
9205,Diocese of Gary,B755,Aquinas School at St Andrew's,138,2015,pr
9205,Diocese of Gary,B760,Andrean High School,576,2015,pr
N/A,Independent Non-Public Schools,B764,Avicenna Academy,50,2015,pr
N/A,Independent Non-Public Schools,B771,Crown Point Christian Sch,662,2015,pr
9205,Diocese of Gary,B775,Saint Michael School,278,2015,pr
9205,Diocese of Gary,B780,Saint John Evangelist School,380,2015,pr
N/A,Independent Non-Public Schools,B806,Ambassador Chrisitan Academy,250,2015,pr
N/A,Independent Non-Public Schools,B807,Willowglen Academy,7,2015,pr
N/A,Independent Non-Public Schools,B815,Calumet Christian School,99,2015,pr
9205,Diocese of Gary,B835,Saint Mary Catholic Comm School,515,2015,pr
9230,Lutheran Schools of Indiana,B850,Trinity Lutheran School,190,2015,pr
9205,Diocese of Gary,B865,St Stanislaus School,206,2015,pr
N/A,Independent Non-Public Schools,B901,Trinity Educational Daycare & Acad,66,2015,pr
N/A,Independent Non-Public Schools,B904,Mosaic Middle School,34,2015,pr
N/A,Independent Non-Public Schools,B928,Spirit of God Accelerated School,131,2015,pr
9205,Diocese of Gary,B930,Saint Mary School,279,2015,pr
9205,Diocese of Gary,B950,Saint Casimir School,443,2015,pr
9205,Diocese of Gary,B960,Saint John Bosco School,258,2015,pr
9205,Diocese of Gary,B965,Saint John The Baptist School,398,2015,pr
9205,Diocese of Gary,B970,Bishop Noll Institute,525,2015,pr
N/A,Independent Non-Public Schools,C020,Highland Christian School,347,2015,pr
9205,Diocese of Gary,C025,Our Lady Of Grace School,180,2015,pr
9230,Lutheran Schools of Indiana,C050,Trinity Lutheran School,71,2015,pr
9205,Diocese of Gary,C060,Saint Thomas More School,538,2015,pr
9230,Lutheran Schools of Indiana,C065,St Paul's Lutheran School,173,2015,pr
9205,Diocese of Gary,C105,Notre Dame Elementary School,223,2015,pr
9205,Diocese of Gary,C110,Queen Of All Saints School,220,2015,pr
N/A,Independent Non-Public Schools,C112,Door Prairie Adventist School,39,2015,pr
9205,Diocese of Gary,C120,Saint Stanislaus Kostka School,160,2015,pr
9205,Diocese of Gary,C125,Marquette Catholic High School,230,2015,pr
N/A,Independent Non-Public Schools,C130,Saint Paul Lutheran School,132,2015,pr
9230,Lutheran Schools of Indiana,C150,Saint John Lutheran School,114,2015,pr
9200,Archdiocese of Indianapolis,C160,Saint Vincent DePaul School,200,2015,pr
N/A,Independent Non-Public Schools,C175,Indiana Christian Academy,245,2015,pr
9210,Diocese of Lafayette Catholic Sch,C190,Saint Mary School,83,2015,pr
9210,Diocese of Lafayette Catholic Sch,C205,Saint Ambrose School,103,2015,pr
9210,Diocese of Lafayette Catholic Sch,C210,Saint Mary School,166,2015,pr
N/A,Independent Non-Public Schools,C215,Cross Street Christian Sch,40,2015,pr
N/A,Independent Non-Public Schools,C223,Delaware Christian Academy,73,2015,pr
N/A,Independent Non-Public Schools,C224,Liberty Christian Sch (7-8),77,2015,pr
N/A,Independent Non-Public Schools,C225,Liberty Christian School,184,2015,pr
N/A,Independent Non-Public Schools,C226,Liberty Christian Elementary,291,2015,pr
N/A,Independent Non-Public Schools,C250,Anderson Christian School,37,2015,pr
N/A,Independent Non-Public Schools,C257,Damar Academy,61,2015,pr
9200,Archdiocese of Indianapolis,C265,Nativity School,406,2015,pr
9230,Lutheran Schools of Indiana,C267,Holy Cross Lutheran School,211,2015,pr
9230,Lutheran Schools of Indiana,C270,Lutheran High School,238,2015,pr
N/A,Independent Non-Public Schools,C271,Curtis Wilson Primary School,116,2015,pr
N/A,Independent Non-Public Schools,C275,Heritage Christian School,1152,2015,pr
9200,Archdiocese of Indianapolis,C280,Saint Lawrence School,323,2015,pr
N/A,Independent Non-Public Schools,C281,Cornerstone Baptist Academy,124,2015,pr
N/A,Independent Non-Public Schools,C282,Horizon Christian School,275,2015,pr
9200,Archdiocese of Indianapolis,C295,Saint Barnabas School,507,2015,pr
9200,Archdiocese of Indianapolis,C300,Saint Jude Elementary School,507,2015,pr
9200,Archdiocese of Indianapolis,C305,Saint Mark School,262,2015,pr
9200,Archdiocese of Indianapolis,C310,Saint Roch School,305,2015,pr
9230,Lutheran Schools of Indiana,C315,Calvary Lutheran School,241,2015,pr
9200,Archdiocese of Indianapolis,C320,Roncalli High School,1176,2015,pr
N/A,Independent Non-Public Schools,C325,Suburban Christian School,176,2015,pr
N/A,Independent Non-Public Schools,C349,Southport Presbyterian Chrst Sch,105,2015,pr
9200,Archdiocese of Indianapolis,C360,Brebeuf Jesuit Preparatory School,760,2015,pr
N/A,Independent Non-Public Schools,C375,Traders Point Christian Academy,505,2015,pr
9200,Archdiocese of Indianapolis,C390,Holy Spirit School,408,2015,pr
9230,Lutheran Schools of Indiana,C395,Trinity Lutheran School,226,2015,pr
N/A,Independent Non-Public Schools,C396,Burge Terrace Christian School,83,2015,pr
9230,Lutheran Schools of Indiana,C400,Saint John Ev Lutheran School,193,2015,pr
9200,Archdiocese of Indianapolis,C435,Saint Luke School,588,2015,pr
9200,Archdiocese of Indianapolis,C440,Saint Matthew School,427,2015,pr
9200,Archdiocese of Indianapolis,C445,Saint Monica School,425,2015,pr
9200,Archdiocese of Indianapolis,C450,Saint Pius X School,436,2015,pr
N/A,Independent Non-Public Schools,C455,Indianapolis Junior Academy,44,2015,pr
N/A,Independent Non-Public Schools,C475,Hasten Hebrew Acad Of Indianapolis,125,2015,pr
N/A,Independent Non-Public Schools,C495,Colonial Christian School,190,2015,pr
9230,Lutheran Schools of Indiana,C512,Our Shepherd Lutheran School,142,2015,pr
N/A,Independent Non-Public Schools,C514,Crosspointe Christian Academy,223,2015,pr
N/A,Independent Non-Public Schools,C527,Covenant Christian High School,369,2015,pr
9200,Archdiocese of Indianapolis,C545,Holy Name School,282,2015,pr
N/A,Independent Non-Public Schools,C561,Trinity Christian School,204,2015,pr
N/A,Independent Non-Public Schools,C563,Horizon Chrstn Sch-Shepherd Campus,95,2015,pr
N/A,Independent Non-Public Schools,C575,Baptist Academy,220,2015,pr
N/A,Independent Non-Public Schools,C580,Calvary Christian School,230,2015,pr
9200,Archdiocese of Indianapolis,C585,Christ The King School,375,2015,pr
N/A,Independent Non-Public Schools,C589,The Independence Academy,30,2015,pr
9200,Archdiocese of Indianapolis,C590,Holy Angels Catholic Sch,148,2015,pr
9200,Archdiocese of Indianapolis,C595,Holy Cross Central School,249,2015,pr
9200,Archdiocese of Indianapolis,C600,Immaculate Heart of Mary School,427,2015,pr
9200,Archdiocese of Indianapolis,C605,Our Lady Of Lourdes School,266,2015,pr
9200,Archdiocese of Indianapolis,C623,Providence Cristo Rey High School,203,2015,pr
9200,Archdiocese of Indianapolis,C625,Central Catholic School,209,2015,pr
N/A,Independent Non-Public Schools,C628,MTI School of Knowledge,248,2015,pr
9200,Archdiocese of Indianapolis,C645,Saint Joan Of Arc School,389,2015,pr
9200,Archdiocese of Indianapolis,C650,St Michael The Archangel School,293,2015,pr
9200,Archdiocese of Indianapolis,C655,Saint Philip Neri School,252,2015,pr
9200,Archdiocese of Indianapolis,C665,Saint Simon The Apostle School,727,2015,pr
9200,Archdiocese of Indianapolis,C670,St Therese Little Flower School,267,2015,pr
9200,Archdiocese of Indianapolis,C675,Saint Thomas Aquinas School,209,2015,pr
9230,Lutheran Schools of Indiana,C680,Emmaus Lutheran School,17,2015,pr
N/A,Independent Non-Public Schools,C690,Capitol City SDA Church School,61,2015,pr
N/A,Independent Non-Public Schools,C699,TP Schools,252,2015,pr
9200,Archdiocese of Indianapolis,C700,Cathedral High School,1292,2015,pr
9200,Archdiocese of Indianapolis,C705,Bishop Chatard High School,676,2015,pr
9200,Archdiocese of Indianapolis,C710,Scecina Memorial School,432,2015,pr
9200,Archdiocese of Indianapolis,C715,Cardinal Ritter High School,644,2015,pr
N/A,Independent Non-Public Schools,C773,The Oaks Academy,429,2015,pr
N/A,Independent Non-Public Schools,C791,Project Libertas,69,2015,pr
9200,Archdiocese of Indianapolis,C795,Saint Christopher School,228,2015,pr
9220,Diocese of Fort Wayne,C855,Saint Michael School,169,2015,pr
N/A,Independent Non-Public Schools,C899,Pinnacle School,120,2015,pr
9200,Archdiocese of Indianapolis,C900,Saint Charles Boromeo School,372,2015,pr
N/A,Independent Non-Public Schools,C905,Adventist Christian Elementary,13,2015,pr
N/A,Independent Non-Public Schools,C918,The Prep School,76,2015,pr
N/A,Independent Non-Public Schools,C927,Lighthouse Christian Academy,187,2015,pr
N/A,Independent Non-Public Schools,C933,Clear Creek Christian School,102,2015,pr
N/A,Independent Non-Public Schools,C940,Tabernacle Christian Schools,216,2015,pr
N/A,Independent Non-Public Schools,C965,Mooresville Christian Academy,224,2015,pr
N/A,Independent Non-Public Schools,C966,Greenwood Christian Academy,537,2015,pr
9220,Diocese of Fort Wayne,C980,Saint Mary Elementary School,127,2015,pr
9230,Lutheran Schools of Indiana,C985,St John Lutheran School,133,2015,pr
9205,Diocese of Gary,D050,Saint Patrick School,286,2015,pr
N/A,Independent Non-Public Schools,D056,Shults-Lewis Child & Family Srvs,17,2015,pr
9205,Diocese of Gary,D065,Nativity of Our Savior School,212,2015,pr
N/A,Independent Non-Public Schools,D073,Victory Christian Academy,282,2015,pr
N/A,Independent Non-Public Schools,D080,Portage Christian School,278,2015,pr
9205,Diocese of Gary,D085,Saint Paul Catholic School,331,2015,pr
9230,Lutheran Schools of Indiana,D090,Immanuel Lutheran School,214,2015,pr
9215,Diocese of Evansville,D095,St Matthew School,54,2015,pr
9215,Diocese of Evansville,D100,St Philip School,186,2015,pr
9215,Diocese of Evansville,D105,Saint Wendel School,122,2015,pr
9200,Archdiocese of Indianapolis,D130,Saint Louis School,348,2015,pr
9200,Archdiocese of Indianapolis,D135,Oldenburg Academy,200,2015,pr
9200,Archdiocese of Indianapolis,D140,Saint Mary Elementary School,87,2015,pr
N/A,Independent Non-Public Schools,D158,North Liberty Christian School,40,2015,pr
9220,Diocese of Fort Wayne,D164,St Pius X Catholic School,528,2015,pr
9220,Diocese of Fort Wayne,D165,Marian High School,707,2015,pr
